Date,Open,High,Low,Close,Volume
2025-11-27,1564.0,1574.300048828125,1552.199951171875,1566.4000244140625,7552252.0
2025-11-28,1565.0,1568.4000244140625,1557.0,1560.0999755859375,4453221.0
2025-12-01,1562.5,1574.0,1556.0,1564.0,5341800.0
2025-12-02,1567.0,1579.9000244140625,1556.0999755859375,1561.0,6335969.0
2025-12-03,1555.0999755859375,1586.0,1554.0999755859375,1578.699951171875,12895312.0
2025-12-04,1568.0,1599.0,1568.0,1597.5999755859375,12609619.0
2025-12-05,1610.0,1631.800048828125,1600.0,1616.199951171875,10344725.0
2025-12-08,1617.0999755859375,1630.0,1600.199951171875,1610.800048828125,7550413.0
2025-12-09,1601.199951171875,1606.9000244140625,1582.4000244140625,1599.0,6957599.0
2025-12-10,1608.0,1608.0,1582.800048828125,1584.800048828125,5116140.0
2025-12-11,1598.0,1607.4000244140625,1580.5,1598.0,5159319.0
2025-12-12,1601.4000244140625,1601.800048828125,1582.5999755859375,1598.199951171875,4633912.0
2025-12-15,1585.0,1610.800048828125,1585.0,1606.800048828125,4190558.0
2025-12-16,1600.0,1603.0,1585.5999755859375,1592.9000244140625,5499258.0
2025-12-17,1587.199951171875,1606.9000244140625,1586.0,1602.0,4817628.0
2025-12-18,1610.5,1630.0,1606.699951171875,1626.800048828125,6577293.0
2025-12-19,1650.0,1654.9000244140625,1629.800048828125,1638.699951171875,13149023.0
2025-12-22,1664.0,1693.199951171875,1664.0,1689.5999755859375,23098923.0
2025-12-23,1679.0,1679.0,1656.4000244140625,1668.300048828125,6593060.0
2025-12-24,1661.0,1667.5999755859375,1652.5,1663.4000244140625,4271167.0
2025-12-26,1663.4000244140625,1668.800048828125,1651.699951171875,1656.0999755859375,2006491.0
2025-12-29,1658.0,1673.0999755859375,1637.0999755859375,1644.699951171875,4062817.0
2025-12-30,1647.0,1647.9000244140625,1616.800048828125,1621.5999755859375,9395937.0
2025-12-31,1621.0,1628.5999755859375,1609.199951171875,1615.4000244140625,6538656.0
2026-01-01,1615.4000244140625,1639.5999755859375,1614.0999755859375,1629.800048828125,3658165.0
2026-01-02,1635.9000244140625,1643.5,1627.5,1640.4000244140625,2524526.0
2026-01-05,1637.0,1637.0,1583.0999755859375,1606.4000244140625,5917885.0
2026-01-06,1600.0999755859375,1619.9000244140625,1599.0,1612.199951171875,4466729.0
2026-01-07,1615.0,1642.0,1615.0,1639.0,4508079.0
2026-01-08,1638.9000244140625,1644.300048828125,1608.5999755859375,1613.300048828125,3942131.0
2026-01-09,1610.0,1631.300048828125,1607.0,1614.0999755859375,6816681.0
2026-01-12,1610.0999755859375,1613.300048828125,1592.5999755859375,1595.9000244140625,6985362.0
2026-01-13,1618.0,1618.0,1586.4000244140625,1599.0,8080618.0
2026-01-14,1588.0,1617.0,1583.0999755859375,1599.800048828125,7557157.0
2026-01-15,1599.800048828125,1599.800048828125,1599.800048828125,1599.800048828125,0.0
2026-01-16,1663.699951171875,1694.0,1653.4000244140625,1689.800048828125,19335957.0
2026-01-19,1685.0,1685.0,1666.5,1681.199951171875,5104958.0
2026-01-20,1673.0,1680.199951171875,1652.9000244140625,1658.9000244140625,6406503.0
2026-01-21,1651.0,1657.0,1631.199951171875,1654.4000244140625,6224582.0
2026-01-22,1666.0,1671.199951171875,1653.800048828125,1663.5,6228892.0
2026-01-23,1667.199951171875,1675.699951171875,1662.199951171875,1670.800048828125,5869137.0
2026-01-27,1685.800048828125,1689.4000244140625,1661.0999755859375,1682.699951171875,10673087.0
2026-01-28,1680.0,1688.800048828125,1650.0,1666.5,8588664.0
2026-01-29,1658.0,1666.5,1642.0999755859375,1659.5,4749582.0
2026-01-30,1655.0,1655.0,1618.0999755859375,1641.0,9207926.0
2026-02-02,1662.0,1662.0,1618.0,1629.4000244140625,6784887.0
2026-02-03,1727.199951171875,1728.0,1653.0,1656.0,8805868.0
2026-02-04,1574.0,1584.9000244140625,1510.0999755859375,1535.800048828125,28828622.0
2026-02-05,1534.0,1551.0,1515.699951171875,1520.199951171875,10628127.0
2026-02-06,1522.0999755859375,1525.0,1480.0,1507.0999755859375,13900866.0
2026-02-09,1522.0999755859375,1528.0,1493.0,1497.199951171875,8294615.0
2026-02-10,1500.0,1515.9000244140625,1491.0,1497.800048828125,8657000.0
2026-02-11,1501.199951171875,1505.9000244140625,1469.0,1471.9000244140625,7934411.0
2026-02-12,1428.9000244140625,1435.699951171875,1380.5,1386.0,26048896.0
2026-02-13,1293.9000244140625,1377.300048828125,1281.5,1369.0999755859375,45785709.0
2026-02-16,1373.699951171875,1376.0,1338.300048828125,1365.5999755859375,14621891.0
2026-02-17,1370.0,1431.0,1367.0,1391.199951171875,25347684.0
2026-02-18,1390.9000244140625,1401.0,1345.300048828125,1373.699951171875,20241373.0
2026-02-19,1385.0,1402.0,1363.199951171875,1370.5,14572977.0
